AN8068571086,AT0000746409,AU000000BPT9,AU000000ERA9,AU000000ORG5,AU0000088338,BMG2108M2182,BMG2178K1009,BMG5320C1082,BMG6359F1370,BRCMIGACNPR3,BRCPLEACNPB9,BREGIEACNOR9,BRELETACNPB7,BRLIGTACNOR2,BRPETRACNPR6,BRSBSPACNOR5,BRTRPLACNPR1,CA00208D4084,CA13321L1085,CA1363851017,CA1367178326,CA29250N1050,CA2927661025,CA3495531079,CA4530384086,CA6744822033,CA74022D4075,CA8672241079,CA89346D1078,CH0048265513,CL0000000035,CL0002694637,CLP3615W1037,CLP3710M1090,CLP371861061,CNE000000HW5,CNE000000SK7,CNE1000002Z3,CNE1000003D8,CNE1000006Z4,CZ0005112300,DE0007037129,DE000ENAG999,ES0116870314,ES0130670112,ES0144580Y14,ES0173093024,ES0173516115,FI0009007132,FR0000051070,FR0000120271,FR0013181864,GB0001500809,GB0003395000,GB0004478896,GB0006449366,GB0007908733,GB0007980591,GB00B033F229,GB00B19Z1432,GB00B1FH8J72,GB00B39J2M42,GB00B572ZV91,GB00BDR05C01,GB00BNNTLN49,GB00BP6MXD84,GRS298343005,HK0002007356,HK0003000038,HK0006000050,HU0000153937,ID1000053705,INE002A01018,INE029A01011,INE036A01016,INE094A01015,INE103A01014,INE129A01019,INE213A01029,INE242A01010,INE245A01021,IT0001233417,IT0003128367,IT0003132476,IT0005495657,JP3180400008,JP3228600007,JP3246400000,JP3350800003,JP3522200009,JP3526600006,JP3573000001,JP3585800000,JP3600200004,JP3605400005,JP3845400005,JP3850200001,KR7003480001,KR7010950004,KR7015760002,KR7036460004,LU0075646355,MHY8564W1030,MYL4324OO009,MYL4677OO000,MYL5347OO009,MYL5681OO001,MYL6033OO004,NL0000360618,NL00150003E1,NO0003078800,NO0005052605,NO0010199151,NZCENE0001S6,PHY0001Z1040,PHY5764J1483,PHY6885F1067,PK0022501016,PLPKN0000018,PTEDP0AM0009,RU0009024277,RU0009062467,TH0355A10Z04,TH0465010005,TH0471010Y04,TRATUPRS91E8,US00130H1059,US0188021085,US0236081024,US0255371017,US03743Q1085,US0495601058,US1258961002,US12653C1080,US1270971039,US1307881029,US15189T1079,US1667641005,US20825C1045,US2091151041,US2333311072,US25179M1036,US25746U1097,US2620371045,US26441C2044,US26875P1012,US26884L1098,US2810201077,US29364G1031,US29670G1022,US30034W1062,US30040W1080,US30161N1019,US30231G1022,US3379321074,US4062161017,US4198701009,US42330P1075,US4234521015,US42809H1077,US5526901096,US6267171022,US62955J1034,US6361801011,US65339F1012,US65473P1057,US6708371033,US6745991058,US6752321025,US6826801036,US69331C1080,US69351T1060,US7034811015,US7234841010,US7237871071,US7445731067,US75281A1097,US78454L1008,US8168511090,US8425871071,US8454671095,US88642R1095,US9026531049,US9026811052,US91913Y1001,US92939U1060,US9694571004,US98389B1008,ZAE000006896
2459.34,6410.97,100.94,5.31,8927.25,6324.84,263.1,111.5,1083.02,200.12,1083.04,266.6,1719.46,420.59,16.49,897.57,334.62,3696.61,632.32,1168.91,14862.73,7097.09,21662.31,343.47,4275.81,3825.42,68.37,817.2,2750.78,2858.68,36.16,13.03,13.98,2.76,8.66,9.98,75.7,2357.29,22.65,42.37,46.45,72.23,4291.63,4502.17,7852.29,10305.68,6371.92,1963.46,1187.91,2280.36,184.01,58451.92,0.66,614.74,188781.83,13136.6,415.26,4226.03,71801.14,286.16,883958.25,7696.78,4681.4,84.27,2297.3,9092.33,15280.38,342.36,6187.77,36084.82,8264.5,7.94,0.14,490.84,50.47,1.48,16.56,1.64,22.2,8.36,19.32,88.23,548.49,467.51,783.91,286.51,12.66,7.71,7.15,5.48,12.68,8.73,10.26,1.35,34.68,7.35,4.83,3.78,0.35,32.05,0.18,0.17,23.51,59.55,398.07,967.67,82.73,453.2,110.98,4094.5,308.31,100.15,3037.62,1.78,680.76,35.8,104.57,1.13,48.76,139.08,619.79,183.51,287.5,179.45,30.18,1.92,1116216.33,1178.45,22874.65,872.14,8328.25,3401.12,10255.86,2148.97,326.18,1447.54,44120.19,3823.74,17625.34,10922.92,26537.19,21218.95,558.66,8454.72,165.68,18013.14,3698.82,22203.43,12201.41,6442.47,18461.09,10016.85,11249.84,11050.99,18167.58,5476.39,987.92,11416.3,85.8,6394.82,2722.13,22241.71,2710.59,390.07,21589.16,42299.69,8721.45,9988.0,4987.91,423.11,42018.3,1098.7,11908.14,922.69,6108.55,451.79,21325.21,694.95,668.35,25385.47,30872.25,10801.84,8.27,18328.11,35495.17,13446.71,44757.73,4158.32,16182.47,2553.95
2848.47,7150.01,100.88,5.82,8575.35,7080.98,262.6,117.66,1104.86,231.73,1280.41,280.89,1747.11,512.39,15.91,1055.55,316.65,3784.61,773.85,1368.35,17183.54,7298.41,21738.39,433.1,4393.3,4456.23,88.46,1030.71,2989.76,2644.76,42.45,9.31,12.8,2.4,8.49,9.98,76.72,2289.53,24.64,42.76,46.15,77.89,4256.86,4679.08,8012.53,10677.61,6333.38,2143.66,1326.19,2470.8,177.59,61107.59,0.62,598.48,180774.38,14309.57,444.74,4557.53,75362.76,283.43,876609.55,8019.99,4882.78,80.64,2432.68,9542.62,15501.7,378.3,6369.92,39124.65,8577.07,9.33,0.14,542.26,57.6,2.25,20.13,1.91,26.4,8.96,23.7,96.91,612.54,462.7,825.42,312.12,12.37,7.39,6.33,5.04,11.05,8.66,10.04,1.42,34.26,6.79,4.55,3.64,0.43,34.48,0.2,0.16,22.53,66.58,383.62,900.58,82.09,421.97,113.44,4060.89,320.0,89.79,3194.76,1.65,721.88,41.08,109.75,1.04,54.93,176.37,640.79,193.89,312.28,178.13,29.83,1.87,1211344.22,1076.36,23273.74,865.56,8142.36,3537.17,9880.76,2108.04,331.04,1433.05,42855.58,3976.03,17972.45,11999.81,26742.88,20911.32,634.64,8056.86,181.24,18097.04,4035.35,24272.64,11466.66,6260.03,18825.71,9790.7,10670.21,11190.81,18794.68,5532.01,1133.88,11502.03,104.6,7108.56,3062.26,22374.66,3494.11,420.6,22558.63,39958.5,8547.15,10267.75,5105.92,561.65,42339.43,984.17,11899.96,1142.44,6103.5,446.97,20974.06,959.63,841.79,25001.65,30124.8,13078.58,9.28,18793.71,37395.39,14793.96,43561.91,4496.3,16087.15,2478.3
2921.34,7180.28,95.66,6.38,9487.07,6795.54,248.71,112.6,1349.18,282.77,1196.17,273.05,1806.48,532.08,15.53,1209.15,309.87,3713.99,862.2,1335.53,18002.48,6992.3,22931.49,461.93,4290.03,4071.22,169.41,1328.92,3107.66,2915.46,50.76,10.08,12.11,2.46,7.72,10.66,80.45,2505.85,25.61,45.05,50.43,76.81,4063.54,4516.84,7862.51,9985.61,5743.65,2057.0,1242.79,2391.44,178.65,60641.11,0.5,674.14,167893.23,11748.52,414.33,4309.92,75356.62,259.32,816832.65,7946.54,4837.69,81.07,2398.74,9962.49,16301.51,359.23,6250.24,37324.45,8608.2,9.14,0.13,519.26,55.81,3.05,20.62,1.94,24.13,9.07,22.87,109.97,599.18,436.33,817.66,299.8,12.24,7.44,6.03,5.1,10.38,8.85,9.58,1.36,30.61,6.54,4.35,3.61,0.45,37.61,0.19,0.18,22.21,68.79,351.25,874.69,80.24,415.66,108.91,3571.07,283.16,84.57,3099.88,1.33,728.03,41.92,104.81,1.09,50.17,159.29,590.5,219.7,363.25,171.41,29.07,1.73,1150390.38,1104.32,22707.68,828.13,8008.86,3678.32,9575.88,1985.06,332.01,1525.67,41875.42,3853.45,18136.95,13110.66,24831.68,19801.51,705.58,7848.84,182.86,17826.18,4191.05,25876.86,11866.88,5929.36,17998.63,9544.31,10545.36,10989.91,20311.27,5429.86,1169.97,11296.3,114.2,8210.7,3199.12,20965.15,3750.25,399.72,22914.96,40204.73,8211.97,10014.78,6152.48,612.81,44667.53,987.08,11597.61,1359.48,5915.16,479.0,20339.48,1186.09,1041.87,24446.22,28517.7,14343.43,8.13,19326.39,37882.27,14367.07,41261.12,4599.21,15051.36,2318.47
2631.13,7198.31,90.76,6.49,8500.77,6672.36,209.4,114.11,1265.4,216.61,1147.87,274.72,1714.72,486.11,14.38,1077.85,293.11,3552.87,765.27,1237.23,16337.61,7369.48,22540.55,399.59,4388.09,3653.62,148.23,1058.97,2550.0,3046.53,40.54,9.88,11.35,2.55,6.84,10.01,81.41,2607.28,25.53,43.39,47.13,78.25,4005.84,4776.21,7901.9,10009.36,5818.14,2197.45,1111.17,2389.23,177.51,58324.88,0.4,511.66,168428.04,11261.15,417.65,4339.31,69630.29,230.61,845631.81,8953.89,5361.54,75.84,2422.84,11147.91,16384.82,338.05,6522.42,39154.25,9062.59,9.16,0.1,500.15,53.06,2.65,19.82,1.69,22.48,8.87,21.84,112.45,622.25,443.83,798.02,284.36,12.27,7.35,5.92,4.92,10.27,8.67,9.6,1.22,30.33,6.32,4.15,3.58,0.43,35.32,0.19,0.17,18.55,55.29,309.7,821.09,77.73,404.52,105.35,3409.22,279.15,76.92,3230.3,1.25,716.67,36.52,97.85,0.97,47.91,157.08,578.17,210.73,355.55,147.14,27.7,1.55,1174756.25,1010.3,23998.62,868.28,8343.07,3192.88,9822.97,2076.12,294.09,1398.09,47258.75,4001.17,17629.59,12162.48,25541.46,21067.5,624.6,7987.53,154.49,18980.04,3727.49,21378.05,11315.38,6120.86,19345.57,10300.85,11337.84,11607.49,18537.09,5591.84,1046.5,11579.51,83.0,7214.25,2800.51,21219.36,3497.34,360.32,22555.34,42739.47,8374.95,10163.7,5135.27,521.9,42471.88,853.14,11763.47,1096.88,6089.07,428.45,21187.25,1077.81,791.03,24307.38,30101.23,11914.91,7.64,21849.17,37620.52,12322.79,43668.6,4339.37,15592.82,2275.14
2570.44,8537.33,79.08,6.1,9189.5,6483.22,193.46,114.74,1550.39,208.76,1305.79,308.7,1714.26,455.22,13.81,1160.14,300.55,3641.57,721.57,1283.95,16367.22,7201.46,22863.04,380.98,4467.07,3525.96,131.55,1032.79,2416.56,2869.69,39.98,10.85,11.75,2.89,7.91,10.11,82.03,2964.19,28.73,53.23,66.89,88.75,4401.3,5122.87,7958.31,9891.33,5982.86,2209.12,1164.22,2632.26,197.95,59082.12,0.44,503.42,176824.21,11146.95,411.58,4850.98,71682.55,260.85,803773.35,8742.79,5230.5,63.22,2442.91,10775.83,16241.46,353.37,6318.17,38690.61,8811.9,9.77,0.1,565.61,57.26,2.38,20.62,1.65,23.99,9.45,24.26,118.33,643.49,438.25,828.5,293.46,12.33,7.84,5.98,5.25,10.61,8.75,9.76,1.2,29.16,6.39,4.32,3.73,0.38,33.9,0.18,0.17,17.59,56.03,299.84,900.21,85.62,445.46,117.89,4280.09,292.92,74.4,3347.52,1.26,742.8,42.01,106.48,0.97,45.91,160.89,611.73,209.94,355.71,165.56,30.44,1.78,1290164.27,1017.55,24925.27,907.6,8551.06,3317.19,9776.85,2169.57,276.11,1397.87,48084.84,3966.92,16989.06,12047.49,26385.23,21609.8,714.28,8304.39,131.35,19074.92,3454.29,21308.31,12008.84,6635.53,19654.24,10895.3,11923.98,12254.93,17821.32,5730.36,1013.35,11737.63,75.2,6838.41,2518.78,21520.39,3444.55,343.63,22722.0,46292.41,8334.38,10663.6,5054.59,484.11,42921.37,890.02,12169.83,1061.32,5604.42,441.12,21769.45,1034.64,807.95,24625.52,31289.83,11510.16,7.76,21463.76,37882.27,12387.65,44136.9,4277.01,15707.06,2351.5
2717.11,7925.44,111.45,8.15,9690.83,6513.58,198.76,107.13,1526.39,238.81,1274.08,308.69,1613.57,438.46,12.3,1091.62,301.73,3382.49,953.7,1512.02,18303.25,6865.47,23177.46,516.54,4331.69,4249.53,176.14,1287.41,2710.51,3098.68,42.57,9.75,10.37,2.83,6.78,8.51,89.4,3260.98,32.13,65.07,74.67,91.75,4001.28,4769.01,7795.41,8308.84,4860.29,2222.81,1330.62,2641.58,211.35,65315.63,0.44,567.24,151849.74,11727.04,396.67,4573.59,80481.75,278.78,735306.41,8075.56,4692.7,60.39,2249.22,9584.54,18417.44,323.32,6138.25,36782.44,8386.9,9.94,0.11,620.64,58.42,3.56,22.82,1.77,25.65,11.32,26.98,143.17,603.07,370.83,935.47,305.63,12.22,7.75,6.09,5.3,10.62,8.72,9.58,1.31,27.44,6.29,4.36,3.89,0.36,38.39,0.17,0.22,20.15,67.68,313.63,840.37,80.45,425.85,118.32,4193.95,310.08,71.36,3644.29,1.6,754.84,46.26,109.74,0.96,41.62,171.23,585.48,232.11,397.36,166.21,27.87,1.81,1360585.61,973.21,22953.06,843.42,7750.09,3649.25,8843.38,2020.71,306.73,1914.26,44589.13,3889.45,17810.68,14703.02,25385.08,20205.26,873.33,7852.38,136.11,17786.36,4106.58,23784.4,11651.98,5957.64,18248.39,9900.48,10821.0,12084.93,19226.89,5251.23,1096.53,10991.91,77.6,6962.88,2872.08,19981.46,4045.65,342.06,23229.56,43277.53,8192.37,9925.79,5822.29,524.26,47391.66,931.76,11721.4,1234.15,5273.55,497.33,20902.33,1601.5,1115.9,23735.91,29499.94,14014.57,8.14,21050.54,35138.16,13183.48,41203.16,4569.86,14377.96,2880.86
2957.29,8130.25,108.26,10.07,10792.33,7417.64,259.26,115.59,1339.37,253.71,1130.62,262.06,1626.72,370.42,8.77,1055.97,266.41,3269.64,974.7,1688.52,21247.22,7370.32,24335.84,610.18,4340.44,4546.02,191.59,1408.03,3433.76,3285.29,39.65,9.28,9.1,1.93,6.08,8.21,83.03,3257.23,30.22,58.26,71.87,93.05,4346.0,4951.88,8134.57,9499.09,5708.68,2309.27,1300.19,2578.47,228.47,68429.61,0.41,517.15,73681.86,9084.22,398.79,4864.15,84199.06,301.61,723694.4,8632.2,5116.0,63.12,2417.9,10027.57,18897.39,342.22,6236.86,37744.75,8695.3,10.2,0.12,619.37,55.97,2.92,23.41,1.85,23.82,11.57,27.31,191.58,616.59,402.85,1003.5,271.85,10.71,7.32,5.64,4.96,9.64,7.61,8.92,1.26,18.56,5.54,3.83,3.36,0.34,36.25,0.17,0.2,20.7,65.47,317.07,877.45,81.17,458.45,119.05,3714.58,250.58,61.67,3551.65,1.03,758.04,46.62,106.95,1.22,41.33,178.97,629.6,250.8,435.14,169.48,29.16,1.91,1533601.85,1071.26,23360.01,877.68,8087.09,4473.55,9236.42,2041.69,355.1,1920.43,46064.59,4117.12,20100.0,16260.83,26367.75,20501.89,985.73,8165.31,127.35,18591.94,4751.76,23145.04,13219.02,6180.2,18640.44,10147.2,11236.59,13297.42,21073.75,5680.23,1267.45,10919.22,75.6,7885.0,3036.07,20695.32,4509.03,365.8,25401.25,47030.97,8415.49,10387.31,6599.77,535.28,52756.82,1125.88,12108.18,1173.81,4699.99,558.47,21897.68,1650.34,1452.24,23947.94,29666.55,12344.96,8.18,22213.11,35789.48,14446.34,42072.07,4948.63,14858.76,2563.57
2640.56,8118.56,86.93,8.58,9716.5,6585.09,264.18,111.03,1377.78,201.63,1151.07,271.24,1614.19,350.1,10.88,1138.1,254.62,3302.6,889.46,1620.44,20390.12,6898.7,22099.54,609.19,4247.46,4427.3,172.79,1007.18,3172.19,2982.37,33.92,10.76,9.72,1.82,5.49,9.22,81.16,2979.22,26.52,48.88,62.1,91.58,4338.73,4773.56,8579.68,9188.37,5383.52,2336.53,1119.94,2479.65,199.91,62322.61,0.38,453.1,55157.61,7629.1,391.25,4433.33,76420.73,312.63,628311.39,8781.84,5156.5,64.11,2511.3,10167.98,17288.91,325.5,6243.84,36231.5,8585.11,8.88,0.1,585.3,49.98,2.89,22.17,1.66,20.7,11.41,26.24,193.12,569.7,363.19,916.09,245.59,10.7,7.21,5.72,5.07,9.13,7.43,8.81,1.22,17.73,5.91,4.0,3.35,0.29,27.8,0.15,0.16,16.11,61.4,272.97,807.99,76.34,440.59,117.61,3291.63,215.67,62.89,3138.68,0.93,689.91,47.31,107.37,1.04,38.11,144.08,606.11,214.28,409.38,161.21,26.7,1.64,1205094.58,1002.57,22624.97,849.56,7810.36,4398.45,9121.89,2005.37,331.52,1835.07,47847.95,4122.65,20045.65,15309.06,27422.53,19595.72,1034.42,7656.66,103.3,17852.04,4471.15,22587.03,13712.66,6079.27,18825.68,10164.22,10888.5,13275.11,19828.46,5607.63,1095.01,10314.32,60.8,5760.35,2740.07,18338.23,4325.63,311.01,25569.32,48041.31,8360.91,10463.53,5836.06,420.74,49622.27,1153.05,11700.38,968.12,4801.93,541.38,21448.06,1384.24,1227.12,22491.89,29395.96,11333.08,7.04,22693.14,34008.66,12672.2,40913.42,4719.61,14660.91,2514.61
2757.49,8769.64,94.91,8.09,10914.57,7001.66,195.73,122.09,1372.06,200.72,1214.6,288.51,1638.89,365.68,10.77,1243.62,308.33,3519.47,934.81,1523.55,21422.34,7494.1,23136.07,683.76,4763.87,4886.97,204.07,1126.99,3320.85,3275.87,31.0,9.22,13.77,2.27,4.83,7.86,86.56,3279.77,37.64,68.39,92.71,106.57,4578.1,5417.13,10212.55,9643.32,5716.82,2397.13,1206.01,2660.95,205.57,69197.07,0.41,516.34,65613.89,8965.6,415.34,4822.39,79451.39,353.26,683492.04,9313.56,5371.5,80.88,2754.14,9916.82,18153.16,351.96,6488.76,37785.61,8886.31,9.27,0.1,582.57,52.64,3.33,22.21,1.63,21.48,11.56,24.87,198.98,573.24,385.47,971.47,259.88,10.98,7.43,5.96,5.36,9.4,7.75,9.21,1.18,15.97,6.05,4.1,3.61,0.32,30.74,0.16,0.19,16.56,58.07,281.04,802.96,78.01,465.61,128.64,3499.21,231.29,65.25,3827.72,1.06,718.12,51.84,108.75,0.99,38.32,152.92,612.1,225.97,477.88,169.07,28.48,1.7,1226361.54,1042.02,25383.41,932.71,8573.56,4589.61,10581.27,2216.64,334.2,1736.37,54568.39,4440.88,20841.3,15800.23,30135.12,21785.6,1104.87,8522.22,106.38,19303.97,4672.24,25353.75,14484.93,6825.09,21382.5,11016.86,12121.08,14541.45,20275.8,6192.8,1162.12,11267.29,62.4,6081.08,2730.99,20927.13,4249.14,354.99,28482.4,51683.99,9418.39,11701.35,5708.04,445.15,48726.68,1178.29,12821.3,1162.07,5210.89,554.07,23086.09,1261.81,1247.43,25031.83,32994.68,11788.43,7.22,23997.21,38142.29,14218.83,45685.79,4658.13,15681.61,2464.24
3597.17,8199.06,108.16,7.37,11377.06,6814.83,182.01,118.02,1508.84,256.21,1276.01,343.04,1828.44,400.66,11.16,1483.33,300.99,3669.0,1202.17,1355.75,25739.52,7491.98,24992.97,749.37,4681.18,5533.71,363.74,1384.1,3785.01,3193.46,35.38,12.18,14.95,2.31,5.96,8.56,78.43,3463.86,31.22,57.32,72.94,104.3,4762.97,5336.57,9891.42,9339.05,5591.81,2251.04,1309.39,2337.36,233.31,77882.21,0.46,548.13,67456.37,11337.28,424.13,4657.77,91154.47,353.94,635191.87,8993.89,5215.69,78.58,2779.08,9216.1,20915.97,368.05,6417.68,37343.82,8747.75,10.33,0.11,584.85,54.01,3.49,23.77,1.73,23.9,13.95,27.82,220.73,551.77,376.12,1042.92,187.59,11.27,7.48,5.91,5.27,9.11,7.36,10.33,1.21,17.09,5.99,3.96,3.51,0.26,31.84,0.15,0.17,17.25,57.33,293.46,764.78,76.15,436.45,120.79,3698.35,234.06,72.71,3701.9,0.46,665.89,60.01,123.45,1.02,39.57,143.78,566.8,229.09,425.13,186.16,27.68,1.68,1346039.85,957.89,24896.75,929.88,8711.36,5690.99,10828.71,2193.81,360.45,2001.4,47149.33,4512.48,23324.14,19398.95,30534.23,21947.8,1268.4,8750.03,136.7,19333.42,5906.69,24702.76,13326.13,6771.77,19411.12,10430.77,11922.57,14589.28,25169.96,6247.9,1562.03,11538.79,70.6,7364.01,3404.61,19929.63,5142.58,430.18,27052.49,43247.14,9953.96,11687.4,7417.11,512.84,51112.36,1241.38,12659.22,1369.73,5201.29,666.82,23016.9,1362.3,1388.34,26144.52,33432.5,11130.7,9.57,22878.73,37677.04,15706.78,45671.67,5355.78,16135.61,3385.66
3624.43,9458.51,114.91,7.59,11915.31,6971.38,178.22,119.0,1430.81,310.74,1282.16,341.27,1853.4,412.14,9.76,1606.89,344.16,3824.0,1268.58,1714.84,28264.32,7269.18,25952.6,826.96,4557.35,6069.39,420.9,1857.26,4050.27,3000.12,39.76,10.74,15.03,2.04,5.43,8.54,76.92,3606.62,32.86,59.21,81.14,107.32,5213.7,5254.26,8466.03,9272.2,5613.63,2244.68,1356.73,1834.55,253.35,70838.38,0.48,591.78,69836.19,12282.97,436.53,5017.23,87482.08,378.24,693557.03,9003.95,5250.29,83.05,2911.09,8850.84,22082.27,394.52,6540.07,36707.63,8985.08,9.36,0.12,572.66,47.77,3.58,20.48,1.5,23.76,13.0,26.14,198.17,525.68,366.73,1086.07,146.91,12.18,8.04,6.03,5.88,9.11,7.37,10.48,1.44,16.77,5.54,3.95,3.55,0.31,29.97,0.17,0.2,15.8,62.32,308.41,762.41,76.0,482.65,123.39,3576.16,284.68,77.11,4613.66,0.7,711.59,56.72,134.83,1.07,38.01,140.82,546.0,118.24,245.8,204.5,29.78,1.78,1468048.62,916.86,24289.51,900.65,8811.69,6105.69,11160.99,2197.26,397.15,2132.08,43411.89,4379.3,25844.81,20867.03,30588.21,22159.2,1493.64,8627.45,155.89,18662.06,6088.96,27046.49,13459.84,6434.8,18872.13,10021.31,10898.05,15149.07,26274.55,6290.28,1703.8,11223.14,81.0,9367.3,3728.13,18165.35,5666.73,449.3,27725.13,43565.46,9949.23,11573.36,8610.3,576.21,55003.91,1103.55,11162.12,1984.45,5292.45,741.94,22428.76,1624.15,1502.59,27291.28,31484.16,12623.23,9.99,22085.79,31936.17,15987.89,43113.64,5595.49,15595.91,3445.21
3815.63,8285.25,121.39,9.33,13517.56,7521.84,153.29,128.4,1276.23,378.02,1668.07,403.61,2189.87,486.93,11.12,1713.89,430.32,4486.78,1384.25,2034.01,31679.21,8012.78,27695.54,823.2,4926.42,6592.61,438.88,2364.08,4364.84,3062.96,51.33,11.26,15.17,2.29,4.92,8.76,71.03,4079.99,24.06,48.26,59.34,118.78,4959.22,4565.35,9634.74,9236.54,5418.9,2321.53,1378.45,1702.09,357.71,71867.64,0.65,580.71,59726.2,15478.56,536.36,5050.46,88631.86,384.61,641615.56,9456.09,5391.81,82.86,2961.73,8977.56,23165.28,411.78,6360.85,29405.16,9292.45,10.58,0.11,635.84,48.79,3.82,20.07,1.54,26.27,13.19,26.89,210.84,506.89,334.06,1034.03,157.94,11.63,7.7,5.52,5.04,8.26,7.81,9.6,1.52,14.25,5.11,3.55,3.3,0.31,34.02,0.16,0.19,21.79,58.62,285.64,809.29,75.96,463.14,120.22,3768.74,358.52,103.72,4780.88,0.85,748.48,57.34,139.38,1.02,33.8,151.24,553.39,177.86,357.84,212.01,28.24,1.64,1541778.65,1111.2,25986.45,989.09,9698.2,7082.46,12144.86,2400.82,503.6,2517.6,45203.88,4906.09,29224.38,22062.98,33765.79,24263.79,1508.4,9293.8,201.89,20752.97,6371.85,40219.1,15027.49,7140.61,20482.54,11072.13,11842.14,16953.73,27671.7,6893.0,1931.53,11587.39,95.6,11060.81,3964.39,18235.66,6601.66,514.93,30803.9,47150.0,10936.25,12568.89,11197.2,596.68,59493.52,1158.88,12272.79,2134.65,5835.67,774.24,24416.07,2149.97,1648.15,32043.27,35246.5,18137.99,14.66,23092.06,30386.88,19439.71,47350.04,6054.69,16834.25,3689.09
3603.19,8406.71,120.17,7.79,14079.35,7882.51,155.04,129.14,1230.93,382.72,1543.79,381.15,2044.86,520.53,9.44,1630.13,385.99,4096.91,1439.38,1811.06,31801.85,7892.66,26367.62,799.48,4867.83,6888.51,408.81,2306.06,4840.4,3187.94,42.23,9.27,13.99,1.99,4.17,7.6,68.2,5064.29,26.99,54.77,70.55,120.86,4792.35,4061.9,9663.14,8870.46,5702.42,2263.23,1565.74,1552.31,363.42,69909.61,0.66,580.11,64770.9,14396.58,523.02,5146.41,88163.17,363.91,641218.77,9216.12,5262.56,77.57,2876.2,8855.25,22769.26,384.69,6361.35,26875.66,9601.99,10.17,0.11,667.49,48.8,4.17,19.97,2.71,26.63,12.8,28.23,212.24,504.56,324.56,987.48,141.38,12.21,7.16,5.16,4.47,7.8,7.6,10.04,1.58,14.97,4.86,3.22,3.08,0.34,35.14,0.16,0.19,19.6,59.92,403.75,841.24,73.69,476.23,118.34,3641.15,365.85,108.44,4166.04,0.99,701.03,48.33,130.32,0.98,33.95,140.72,544.27,171.1,387.37,215.82,26.85,1.55,1662822.47,888.5,24630.81,980.02,9634.05,7034.7,11525.87,2357.91,499.47,2687.49,39553.39,4901.29,28118.79,21074.56,33073.93,24049.07,1483.91,8929.57,156.11,20474.18,6277.73,46460.59,14746.66,7269.05,17930.73,10992.74,11736.05,16651.17,28562.93,6509.73,1816.77,11258.75,82.2,11901.1,3817.36,17626.67,6224.09,476.06,31445.09,39530.08,10092.86,12039.65,10871.58,445.93,54132.11,1227.79,12165.36,2267.03,5383.61,719.87,24297.48,2118.83,1503.83,30754.83,35674.27,18972.79,13.46,21556.18,28776.09,21342.71,47463.9,6214.16,17088.5,3771.04
4261.29,7820.72,128.9,6.69,14267.91,7859.99,146.89,132.83,1309.27,412.79,1736.69,424.7,2250.34,564.04,8.51,1890.1,415.44,4131.85,1555.67,1709.69,33831.14,8383.2,28198.8,965.66,5062.19,7455.41,478.79,2477.96,5389.75,3382.5,46.27,11.07,14.5,2.22,4.07,7.94,67.87,6255.23,29.76,56.17,70.55,136.74,5052.56,4154.75,9610.57,9276.98,5803.45,2316.73,1668.89,1705.11,417.01,83560.94,0.63,564.75,60061.59,16519.7,456.8,4899.29,99219.87,364.01,635820.48,8572.05,4855.84,71.79,2831.58,8001.79,25192.21,358.94,6507.37,27465.39,9675.24,8.55,0.12,620.1,43.23,3.59,16.57,2.94,24.25,11.88,25.59,202.76,517.73,320.34,1096.55,156.7,12.62,7.93,5.33,4.67,7.85,7.53,10.19,1.71,13.7,4.83,3.31,3.16,0.36,39.98,0.16,0.21,24.33,62.51,431.84,843.03,74.16,491.37,119.74,4053.6,441.11,115.1,4190.24,1.57,640.35,50.45,137.53,0.99,30.87,143.28,581.27,166.24,438.04,242.48,29.06,1.55,1745247.26,958.99,26729.11,1004.18,9995.49,8079.68,11893.61,2455.2,527.91,3270.78,41128.43,5160.31,31612.46,24898.06,35691.98,24355.55,1910.69,9211.77,169.95,21102.05,7363.8,55966.58,14986.76,7421.59,18645.25,11428.61,12485.33,17623.54,32492.7,6516.4,2071.79,11921.28,92.8,13091.8,4558.09,18735.18,6968.72,525.17,32969.59,42360.66,10900.43,12855.16,13677.79,500.64,56286.11,1184.11,12968.94,2631.08,5871.31,883.35,23906.82,2402.61,2043.06,31231.32,37117.26,23070.91,17.17,19364.5,35856.86,25013.69,50205.08,6716.16,17573.68,4044.89
